year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,12,13,1828,-2,2242,-13,AS,N570AS,815,SEA,LIH,359,2701,18,28
2014,4,10,1932,-3,2212,-8,WN,N253WN,4841,SEA,PHX,147,1107,19,32
2014,11,9,2035,-5,2316,-19,DL,N3730B,2436,SEA,SLC,80,689,20,35
2014,7,28,1216,-4,1454,23,OO,N223AG,3454,PDX,BUR,118,817,12,16
2014,11,4,2144,4,2236,4,AS,N705AS,694,SEA,GEG,33,224,21,44
2014,11,10,1144,-1,1849,-7,DL,N375DA,2059,SEA,DTW,216,1927,11,44
2014,7,5,1737,-8,2037,-2,AA,N3HVAA,1363,SEA,PHX,155,1107,17,37
2014,1,11,712,-3,911,11,AS,N536AS,805,SEA,SMF,88,605,7,12
2014,7,18,1715,45,1909,55,AS,N607AS,402,PDX,SJC,85,569,17,15
2014,9,2,1046,-14,1615,-35,F9,N948FR,1080,PDX,STL,194,1708,10,46
2014,4,21,2005,-5,2226,-22,AS,N461AS,129,SEA,FAI,188,1533,20,5
2014,12,21,741,6,915,-10,AS,N769AS,61,SEA,JNU,139,909,7,41
2014,9,26,928,-7,1214,-11,OO,N215AG,3466,PDX,TUS,147,1119,9,28
2014,9,29,2225,-10,108,-19,AS,N462AS,143,PDX,ANC,209,1542,22,25
2014,2,17,NA,NA,NA,NA,AA,N3LCAA,1236,SEA,ORD,NA,1721,NA,NA
2014,4,9,1217,11,1415,2,UA,N68817,1238,SEA,SFO,99,679,12,17
2014,4,29,753,3,1017,-15,AS,N431AS,634,SEA,PHX,129,1107,7,53
2014,4,11,1020,-10,1528,-24,AS,N318AS,758,SEA,MCI,165,1489,10,20
2014,7,29,1526,11,1739,-16,AS,N708AS,101,SEA,ANC,179,1448,15,26
2014,1,3,2233,123,2354,119,WN,N7715E,1546,PDX,SMF,67,479,22,33
2014,8,2,1006,1,1217,10,AS,N553AS,346,SEA,OAK,112,671,10,6
2014,1,17,731,11,937,8,AS,N409AS,222,SEA,SFO,102,679,7,31
2014,3,24,1238,3,1410,-5,WN,N227WN,602,SEA,RNO,79,564,12,38
2014,3,27,942,-4,1133,-4,OO,N979SW,5196,PDX,SFO,87,550,9,42
2014,3,26,832,2,1337,-4,DL,N595NW,1950,SEA,MSP,165,1399,8,32
2014,5,29,1533,-2,1756,3,AS,N596AS,596,SEA,LAS,123,867,15,33
2014,11,23,845,-5,1512,27,AA,N3HLAA,42,SEA,ORD,210,1721,8,45
2014,8,5,1117,-3,1351,-7,AS,N317AS,460,SEA,LAX,126,954,11,17
2014,3,26,1543,23,1751,11,WN,N7734H,3164,SEA,LAS,114,867,15,43
2014,11,27,1652,-8,1857,-13,OO,N223AG,3462,PDX,ONT,111,838,16,52
2014,8,26,704,-6,1304,4,AA,N3KVAA,1507,SEA,DFW,206,1660,7,4
2014,4,22,1541,-9,2130,5,AA,N3KKAA,2248,SEA,DFW,205,1660,15,41
2014,3,6,1402,-3,1604,-5,AS,N517AS,318,SEA,SFO,100,679,14,2
2014,12,15,658,-6,1500,5,UA,N37422,1602,SEA,IAD,279,2306,6,58
2014,8,30,1121,-4,1210,-12,OO,N815SK,4694,SEA,PDX,28,129,11,21
2014,1,11,2025,-5,2223,-5,AS,N584AS,226,SEA,SJC,90,697,20,25
2014,7,3,1526,11,2105,0,AA,N3JPAA,2361,SEA,DFW,201,1660,15,26
2014,7,22,1531,-3,1803,-2,OO,N929EV,6235,PDX,LAX,129,834,15,31
2014,10,3,1022,-4,1312,-6,DL,N672DL,1857,SEA,SLC,91,689,10,22
2014,1,16,1946,46,2106,46,WN,N242WN,747,PDX,SMF,65,479,19,46
2014,12,21,1229,19,1422,8,AS,N793AS,324,SEA,SJC,99,697,12,29
2014,8,24,1026,26,1317,17,AS,N508AS,851,SEA,HNL,322,2677,10,26
2014,3,28,543,-2,752,-18,WN,N465WN,1563,SEA,LAS,113,867,5,43
2014,7,15,1016,-4,1253,6,AS,N565AS,87,SEA,ANC,195,1448,10,16
2014,7,28,1706,16,1936,37,AS,N318AS,620,PDX,LAS,125,763,17,6
2014,7,22,2126,-4,2221,-3,AS,N619AS,694,SEA,GEG,37,224,21,26
2014,4,21,1230,150,1513,133,HA,N385HA,29,SEA,OGG,322,2640,12,30
2014,11,18,655,-5,937,-5,AS,N435AS,466,SEA,LAX,138,954,6,55
2014,7,23,2323,-1,451,-15,UA,N466UA,732,PDX,ORD,191,1739,23,23
2014,5,5,1009,-1,1231,1,AS,N622AS,580,PDX,SNA,124,859,10,9
2014,11,17,1847,-8,2039,-16,OO,N219AG,3490,SEA,FAT,92,748,18,47
2014,4,28,1258,-5,2110,10,UA,N13248,1639,SEA,IAD,291,2306,12,58
2014,4,11,1213,3,1745,-5,AA,N4XMAA,1568,PDX,DFW,192,1616,12,13
2014,12,20,1139,4,1352,-13,B6,N568JB,107,SEA,LGB,118,965,11,39
2014,1,3,621,-1,916,11,OO,N810SK,4693,SEA,LAX,127,954,6,21
2014,7,22,1006,-3,1234,-7,OO,N161PQ,4684,SEA,LAS,130,867,10,6
2014,8,9,1521,81,1659,91,AS,N794AS,71,SEA,JNU,141,909,15,21
2014,2,20,2130,35,2313,8,WN,N222WN,340,SEA,OAK,88,671,21,30
2014,6,8,631,1,1413,1,DL,N649DL,968,SEA,ATL,255,2182,6,31
2014,4,26,832,-3,1621,-18,AS,N453AS,32,SEA,PHL,270,2378,8,32
2014,3,20,700,-5,935,-7,OO,N215AG,3472,SEA,LGB,135,965,7,0
2014,9,15,1219,12,1935,-19,DL,N3737C,2527,SEA,ATL,240,2182,12,19
2014,11,29,1929,-6,2201,5,AS,N306AS,598,PDX,SAN,132,933,19,29
2014,7,17,840,-5,1050,-14,UA,N848UA,821,SEA,SFO,100,679,8,40
2014,7,10,712,-8,1300,-10,AA,N3EAAA,1507,SEA,DFW,196,1660,7,12
2014,9,9,1507,-3,1740,-14,AS,N302AS,650,SEA,PHX,134,1107,15,7
2014,1,7,516,-4,851,-14,US,N656AW,460,SEA,PHX,135,1107,5,16
2014,9,30,1213,-2,1406,-9,WN,N626SW,433,SEA,OAK,93,671,12,13
2014,5,17,748,-2,959,-1,WN,N730SW,18,PDX,LAS,107,763,7,48
2014,5,12,1139,62,1513,64,F9,N949FR,138,SEA,DEN,134,1024,11,39
2014,8,2,1017,-3,1607,-8,WN,N419WN,3005,PDX,MDW,215,1751,10,17
2014,1,5,NA,NA,NA,NA,UA,NA,995,PDX,SFO,NA,550,NA,NA
2014,6,2,908,-12,1743,-2,AS,N453AS,30,PDX,BOS,310,2537,9,8
2014,8,19,606,-4,1201,-6,UA,N73275,1120,SEA,ORD,209,1721,6,6
2014,5,13,1915,-6,2127,-27,OO,N936SW,6250,PDX,LAX,113,834,19,15
2014,6,1,1031,1,1556,7,AS,N423AS,758,SEA,MCI,182,1489,10,31
2014,6,25,1436,-4,1657,-6,AS,N609AS,556,PDX,SAN,131,933,14,36
2014,1,12,1731,-7,1825,-1,OO,N584SW,5401,SEA,PDX,33,129,17,31
2014,10,16,524,-6,850,-16,UA,N823UA,398,SEA,DEN,124,1024,5,24
2014,1,30,1018,-2,1139,-6,WN,N739GB,4459,PDX,SMF,67,479,10,18
2014,7,9,512,-3,1106,-26,UA,N38268,1101,SEA,IAH,220,1874,5,12
2014,4,14,1811,26,2006,21,WN,N738CB,4208,SEA,SJC,102,697,18,11
2014,12,13,2306,6,525,21,UA,N461UA,277,SEA,IAH,214,1874,23,6
2014,3,12,1905,0,2105,-5,WN,N7811F,1565,SEA,SJC,102,697,19,5
2014,11,3,1348,-4,2114,-14,DL,N680DA,2556,SEA,ATL,232,2182,13,48
2014,10,5,653,-7,1200,-14,DL,N3761R,2515,PDX,MSP,172,1426,6,53
2014,9,1,710,0,1243,-17,AA,N3DUAA,1507,SEA,DFW,182,1660,7,10
2014,8,26,1016,-4,1239,-1,AS,N613AS,580,PDX,SNA,114,859,10,16
2014,5,8,1000,-5,1744,-6,AS,N403AS,752,PDX,ATL,260,2172,10,0
2014,6,17,1737,-8,2330,-5,F9,N206FR,1080,PDX,STL,211,1708,17,37
2014,4,13,1758,-5,2045,-12,DL,N692DL,2150,SEA,SLC,89,689,17,58
2014,3,14,1445,28,2022,18,UA,N514UA,998,SEA,ORD,191,1721,14,45
2014,11,4,1406,-4,1612,-12,B6,N643JB,1521,PDX,LGB,110,846,14,6
2014,7,16,706,1,941,-6,OO,N223AG,3472,SEA,LGB,131,965,7,6
2014,6,5,806,-4,1015,0,WN,N642WN,599,SEA,OAK,104,671,8,6
2014,2,21,827,-3,1158,-18,US,N652AW,471,SEA,PHX,130,1107,8,27
2014,7,18,1050,-6,1910,2,B6,N641JB,598,SEA,BOS,297,2496,10,50
2014,5,2,654,4,1239,1,AS,N440AS,662,SEA,DFW,199,1660,6,54
2014,8,30,655,-5,929,-11,AS,N760AS,466,SEA,LAX,126,954,6,55
2014,12,26,856,1,1056,-24,WN,N717SA,4215,PDX,SAN,111,933,8,56
2014,1,22,1937,-3,2146,-24,AS,N618AS,476,SEA,LAX,116,954,19,37
2014,6,27,2323,-5,516,1,UA,N470UA,262,SEA,ORD,211,1721,23,23
2014,1,1,1756,31,2025,30,AS,N644AS,514,SEA,SNA,132,978,17,56
2014,2,10,1348,-2,1527,-2,AS,N532AS,362,SEA,SMF,79,605,13,48
2014,8,29,2207,9,610,3,DL,N699DL,1542,SEA,JFK,281,2422,22,7
2014,3,1,701,-4,931,5,AS,N552AS,606,SEA,LAS,120,867,7,1
2014,3,10,658,-7,930,8,AS,N526AS,608,SEA,LAS,129,867,6,58
2014,3,11,657,-3,918,-17,WN,N273WN,1927,PDX,PHX,124,1009,6,57
2014,8,25,1249,69,1904,89,AA,N3AWAA,1628,SEA,ORD,225,1721,12,49
2014,11,9,1558,-2,1823,6,AS,N627AS,604,SEA,LAS,112,867,15,58
2014,6,3,1920,35,2057,50,AS,N706AS,71,SEA,JNU,145,909,19,20
2014,12,10,2327,22,630,13,DL,N805DN,1823,SEA,DTW,225,1927,23,27
2014,12,9,1123,-7,1306,-6,AS,N627AS,408,PDX,SJC,93,569,11,23
2014,4,21,1510,115,2251,88,US,N187US,1717,SEA,CLT,256,2279,15,10
2014,7,10,836,-4,1113,-13,AS,N594AS,863,PDX,OGG,320,2562,8,36
2014,5,17,654,-6,1203,-16,DL,N3754A,2567,SEA,MSP,170,1399,6,54
2014,11,16,1108,-2,1449,-6,WN,N642WN,910,SEA,ABQ,144,1180,11,8
2014,7,17,1150,0,1312,2,AS,N556AS,63,SEA,SIT,123,861,11,50
2014,6,13,942,-3,1225,0,AS,N607AS,131,PDX,ANC,210,1542,9,42
2014,9,22,1218,40,1816,18,UA,N467UA,259,SEA,IAH,216,1874,12,18
2014,11,9,1411,19,2044,-15,DL,N3758Y,2424,SEA,DTW,195,1927,14,11
2014,5,18,1827,-3,2055,1,AS,N557AS,109,SEA,ANC,187,1448,18,27
2014,5,22,851,-4,1631,-4,DL,N805DN,2505,PDX,ATL,260,2172,8,51
2014,7,30,2017,2,2307,2,US,N653AW,648,SEA,PHX,147,1107,20,17
2014,8,3,36,16,845,29,US,N561UW,1818,SEA,CLT,281,2279,0,36
2014,6,29,1458,-7,1716,-9,AS,N562AS,520,SEA,BUR,121,937,14,58
2014,9,30,1021,6,1638,-22,AS,N419AS,788,SEA,MSY,239,2086,10,21
2014,6,16,857,-3,1624,-16,DL,N3739P,1510,PDX,ATL,250,2172,8,57
2014,6,24,1036,1,1406,-9,AS,N560AS,672,SEA,DEN,129,1024,10,36
2014,7,1,1500,-5,1728,3,AS,N531AS,520,SEA,BUR,132,937,15,0
2014,12,26,709,-6,1508,-25,DL,N3764D,400,PDX,JFK,272,2454,7,9
2014,1,21,808,-2,1018,8,WN,N944WN,207,SEA,OAK,103,672,8,8
2014,7,2,1351,-9,1612,-6,AS,N594AS,570,PDX,LAX,120,834,13,51
2014,3,23,723,-2,855,-10,AS,N536AS,805,SEA,SMF,73,605,7,23
2014,11,20,1054,-6,1638,-7,AA,N3GFAA,1146,SEA,DFW,201,1660,10,54
2014,6,21,1325,20,2110,NA,WN,N478WN,4163,SEA,STL,NA,1709,13,25
2014,8,20,1522,-7,1741,-16,OO,N594SW,6235,PDX,LAX,115,834,15,22
2014,6,8,1314,9,2113,3,WN,N8310C,2466,SEA,BWI,265,2335,13,14
2014,8,19,1057,-3,1356,1,AS,N402AS,648,SEA,TUS,156,1216,10,57
2014,10,25,1101,-1,1152,-3,OO,N805SK,4604,SEA,PDX,33,129,11,1
2014,8,15,636,1,905,-3,DL,N315US,1777,SEA,LAS,119,867,6,36
2014,3,17,1412,-3,2158,-1,AS,N528AS,2,SEA,DCA,273,2329,14,12
2014,8,17,612,2,940,-3,F9,N211FR,144,SEA,DEN,129,1024,6,12
2014,12,9,1048,-5,1641,-10,UA,N412UA,278,SEA,ORD,204,1721,10,48
2014,1,18,1659,14,1927,8,DL,N399DA,2449,SEA,LAX,123,954,16,59
2014,7,24,1107,2,1911,-8,B6,N641JB,296,PDX,BOS,284,2537,11,7
2014,3,4,1152,7,1730,-4,AS,N423AS,656,SEA,AUS,198,1770,11,52
2014,10,3,1628,-1,1918,-4,DL,N618DL,1457,SEA,SLC,93,689,16,28
2014,9,24,1041,1,1341,0,AS,N408AS,843,SEA,KOA,337,2688,10,41
2014,5,26,NA,NA,NA,NA,UA,NA,690,SEA,ORD,NA,1721,NA,NA
2014,12,21,1701,11,1837,2,WN,N755SA,4877,PDX,SJC,81,569,17,1
2014,4,28,643,-7,1305,20,AA,N3GFAA,2218,PDX,ORD,222,1739,6,43
2014,4,30,1317,-3,1601,-2,DL,N374DA,642,PDX,SLC,85,630,13,17
2014,12,27,726,16,942,8,AS,N788AS,530,SEA,ONT,118,956,7,26
2014,8,23,2150,-5,617,17,AS,N559AS,924,SEA,BOS,300,2496,21,50
2014,11,13,1829,-1,2031,1,WN,N8302F,421,SEA,SJC,104,697,18,29
2014,5,30,552,-13,935,-4,F9,N923FR,144,SEA,DEN,142,1024,5,52
2014,6,14,1822,57,2014,44,WN,N398SW,2595,SEA,OAK,93,671,18,22
2014,4,19,710,-10,1023,-17,AS,N516AS,855,PDX,KOA,351,2607,7,10
2014,1,9,2303,-2,202,-8,AS,N627AS,125,SEA,FAI,217,1533,23,3
2014,9,8,1043,-2,1622,-13,AA,N3DWAA,1146,SEA,DFW,184,1660,10,43
2014,1,17,1231,-4,1836,6,AS,N319AS,22,SEA,ORD,207,1721,12,31
2014,2,7,725,0,959,4,AS,N318AS,478,SEA,LAX,127,954,7,25
2014,7,21,1841,1,2215,0,OO,N227AG,3498,SEA,COS,137,1068,18,41
2014,10,5,1413,-2,1613,-10,AS,N407AS,316,SEA,SFO,98,679,14,13
2014,12,9,1544,-6,1757,6,AS,N788AS,322,SEA,SJC,111,697,15,44
2014,5,19,550,-10,738,-7,AS,N756AS,406,PDX,SJC,89,569,5,50
2014,12,7,652,-8,741,-16,OO,N824SK,4604,SEA,PDX,30,129,6,52
2014,8,12,2107,17,17,33,AS,N609AS,636,SEA,PHX,174,1107,21,7
2014,10,23,735,95,1302,72,AA,N3FLAA,1094,SEA,DFW,185,1660,7,35
2014,4,18,1402,-3,2200,-18,B6,N768JB,598,SEA,BOS,271,2496,14,2
2014,12,5,1443,-7,1724,2,OO,N223AG,3476,SEA,LGB,144,965,14,43
2014,8,15,554,-6,833,-14,DL,N655DL,1831,PDX,SLC,81,630,5,54
2014,12,22,1935,60,2109,44,OO,N701BR,5480,PDX,SFO,78,550,19,35
2014,12,2,1850,0,2130,25,AS,N584AS,616,SEA,LAS,130,867,18,50
2014,6,30,845,0,1240,0,WN,N608SW,4726,SEA,ABQ,148,1180,8,45
2014,8,10,1505,-5,1746,-1,US,N657AW,494,PDX,PHX,145,1009,15,5
2014,6,11,2345,30,643,16,DL,N6708D,2568,SEA,CVG,219,1965,23,45
2014,9,17,731,-9,1013,-13,AS,N613AS,634,SEA,PHX,142,1107,7,31
2014,2,7,2128,-2,2357,-26,AS,N440AS,731,SEA,ANC,192,1448,21,28
2014,2,19,717,-3,946,-9,AS,N305AS,478,SEA,LAX,117,954,7,17
2014,9,27,1043,3,1327,-14,AS,N459AS,843,SEA,KOA,318,2688,10,43
2014,5,29,1645,-5,1916,-7,AS,N423AS,448,SEA,LAX,133,954,16,45
2014,1,31,702,-2,846,-13,UA,N17245,1217,PDX,SFO,80,550,7,2
2014,10,27,625,-10,847,-14,AS,N794AS,576,PDX,SAN,123,933,6,25
2014,2,14,1744,14,2025,5,WN,N954WN,743,SEA,SLC,81,689,17,44
2014,2,27,2136,-4,2328,7,AS,N597AS,372,SEA,SMF,83,605,21,36
2014,3,29,1754,6,2051,-1,DL,N581NW,2237,SEA,HNL,341,2677,17,54
2014,5,10,1337,-3,2154,-3,DL,N710TW,182,SEA,JFK,288,2422,13,37
2014,12,27,1427,7,2013,-2,WN,N8610A,705,SEA,MDW,206,1733,14,27
2014,9,7,2330,-1,502,-16,UA,N78524,1167,SEA,ORD,195,1721,23,30
2014,3,22,931,-4,1146,-14,AS,N615AS,602,SEA,LAS,114,867,9,31
2014,9,26,1928,-2,2207,-26,AS,N403AS,859,SEA,HNL,317,2677,19,28
2014,7,2,609,-6,943,1,F9,N203FR,796,PDX,DEN,135,991,6,9
2014,4,10,1302,-3,1842,-7,AS,N302AS,664,SEA,DFW,190,1660,13,2
2014,9,18,1349,5,2100,0,DL,N805DN,2424,SEA,DTW,219,1927,13,49
2014,2,26,1714,-5,1932,-2,OO,N804SK,4846,PDX,LAX,122,834,17,14
2014,6,1,1155,0,1906,-6,DL,N377NW,1807,SEA,CVG,236,1965,11,55
2014,6,2,2133,-7,2316,-2,AS,N531AS,372,SEA,SMF,81,605,21,33
2014,7,2,739,39,924,39,VX,N361VA,84,PDX,SFO,94,550,7,39
2014,7,28,2136,1,4,-8,AS,N408AS,458,SEA,LAX,135,954,21,36
2014,5,12,2311,-4,456,-14,UA,N79402,1574,PDX,ORD,210,1739,23,11
2014,10,6,1805,-5,1958,-17,WN,N620SW,2864,SEA,OAK,99,671,18,5
2014,7,17,2313,22,644,14,DL,N582NW,800,SEA,ATL,243,2182,23,13
2014,12,23,733,-2,910,-15,AS,N769AS,61,SEA,JNU,137,909,7,33
2014,4,30,1209,17,1449,19,OO,N766SK,6371,SEA,LAX,143,954,12,9
2014,10,31,1137,-3,1713,-12,AS,N317AS,748,SEA,STL,200,1709,11,37
2014,8,4,613,-2,822,2,VX,N523VA,751,SEA,SFO,107,679,6,13
2014,2,9,829,-1,1324,-21,DL,N595NW,588,SEA,MSP,153,1399,8,29
2014,11,13,1208,28,1401,41,WN,N486WN,2342,PDX,SJC,89,569,12,8
2014,9,9,1041,-4,1324,-14,AS,N568AS,648,SEA,TUS,146,1216,10,41
2014,8,11,1242,-5,1500,-1,UA,N429UA,720,SEA,SFO,101,679,12,42
2014,9,21,1750,-5,1953,0,AS,N462AS,328,SEA,SJC,105,697,17,50
2014,8,14,2209,-6,552,-9,US,N199UW,1930,PDX,CLT,263,2282,22,9
2014,8,17,1135,-4,1749,-24,UA,N37409,1246,SEA,IAH,234,1874,11,35
2014,11,11,844,-1,1125,-8,AS,N402AS,496,SEA,SAN,135,1050,8,44
2014,9,27,711,-8,926,-10,B6,N519JB,1121,PDX,LGB,115,846,7,11
2014,10,1,2326,-4,501,-17,UA,N30401,1538,PDX,ORD,194,1739,23,26
2014,5,10,1104,4,1343,-7,WN,N943WN,2303,SEA,PHX,139,1107,11,4
2014,1,15,1006,-9,1401,-19,HA,N393HA,25,PDX,HNL,328,2603,10,6
2014,6,14,2129,-6,2351,-24,AS,N627AS,458,SEA,LAX,120,954,21,29
2014,8,6,1638,8,1854,4,WN,N635SW,1498,PDX,SAN,128,933,16,38
2014,8,13,1207,7,1313,16,AS,N786AS,684,SEA,GEG,39,224,12,7
2014,6,7,654,-6,1513,2,DL,N381DN,400,PDX,JFK,294,2454,6,54
2014,10,17,1257,-9,1640,5,F9,N925FR,140,SEA,DEN,131,1024,12,57
2014,5,4,1436,-4,1726,1,US,N622AW,500,SEA,PHX,146,1107,14,36
2014,7,27,1518,3,1728,6,AS,N799AS,376,SEA,SFO,111,679,15,18
2014,5,14,1325,0,1529,-1,WN,N952WN,1716,SEA,SJC,105,697,13,25
2014,7,29,2215,0,541,-20,US,N553UW,1930,PDX,CLT,251,2282,22,15
2014,4,21,829,-1,1419,-4,AS,N318AS,28,SEA,ORD,202,1721,8,29
2014,1,17,1308,-7,1517,-13,B6,N643JB,1521,PDX,LGB,117,846,13,8
2014,6,25,1234,-1,1507,-3,AS,N557AS,137,PDX,ANC,200,1542,12,34
2014,2,20,1429,4,1652,-8,AS,N607AS,516,SEA,SNA,131,978,14,29
2014,5,6,2057,-10,2138,-17,OO,N294SW,5433,SEA,PDX,31,129,20,57
2014,4,14,747,-3,852,-28,AS,N764AS,61,SEA,JNU,112,909,7,47
2014,8,7,1040,0,1351,16,HA,N392HA,25,PDX,HNL,334,2603,10,40
2014,4,28,1910,-4,1958,-7,OO,N233SW,5305,PDX,SEA,34,129,19,10
2014,1,23,103,110,927,128,B6,N763JB,498,SEA,BOS,302,2496,1,3
2014,4,24,1907,27,2029,24,WN,N616SW,758,PDX,SMF,73,479,19,7
2014,3,25,1629,84,1845,81,AS,N615AS,520,SEA,BUR,125,937,16,29
2014,11,12,554,-6,747,7,AS,N594AS,406,PDX,SJC,88,569,5,54
2014,7,21,859,-1,1641,-6,DL,N125DL,108,SEA,ATL,250,2182,8,59
2014,12,4,555,-5,801,4,AS,N520AS,342,SEA,OAK,103,671,5,55
2014,8,8,1142,12,1411,1,WN,N213WN,1927,PDX,PHX,134,1009,11,42
2014,12,17,1449,-1,1701,-3,AS,N625AS,528,SEA,BUR,119,937,14,49
2014,4,29,1100,0,1915,7,US,N536UW,1976,SEA,CLT,275,2279,11,0
2014,2,13,714,-6,1223,41,AS,N557AS,855,PDX,KOA,396,2607,7,14
2014,2,1,957,17,1757,2,AS,N525AS,12,SEA,BOS,277,2496,9,57
2014,5,21,656,-9,1308,13,AA,N202AA,1458,PDX,DFW,217,1616,6,56
2014,8,21,1217,-8,1413,-22,OO,N223AG,3470,PDX,SBA,100,784,12,17
2014,4,12,1313,10,2057,-3,UA,N37252,1144,SEA,IAD,267,2306,13,13
2014,9,9,548,-2,1136,-22,UA,N75436,1173,PDX,IAH,211,1825,5,48
2014,7,17,1103,-7,1857,-21,US,N828AW,728,SEA,PHL,274,2378,11,3
2014,7,20,2119,-11,2211,-13,AS,N614AS,694,SEA,GEG,36,224,21,19
2014,12,24,2024,-1,5,6,AS,N413AS,654,SEA,PHX,140,1107,20,24
2014,4,14,552,-8,742,-1,AS,N703AS,406,PDX,SJC,87,569,5,52
2014,9,10,636,-4,855,-25,DL,N3753,1935,SEA,LAX,119,954,6,36
2014,1,14,1145,25,1518,23,WN,N281WN,4738,SEA,DEN,131,1024,11,45
2014,11,23,832,-3,1648,9,US,N583UW,1751,SEA,PHL,289,2378,8,32
2014,10,17,826,-4,1428,4,AS,N409AS,28,SEA,ORD,210,1721,8,26
2014,11,16,1923,-2,2257,-3,OO,N225AG,3498,SEA,COS,128,1068,19,23
2014,12,28,958,-2,1055,5,OO,N608SK,4623,SEA,PDX,28,129,9,58
2014,3,9,2101,-4,2342,-8,AS,N756AS,470,SEA,LAX,140,954,21,1
2014,10,5,1347,-3,1506,-9,WN,N472WN,1891,PDX,SMF,66,479,13,47
2014,2,11,600,0,1157,-1,UA,N540UA,235,PDX,IAH,209,1825,6,0
2014,9,1,1554,-6,1639,-13,OO,N814SK,4696,PDX,SEA,30,129,15,54
2014,10,10,1158,6,1916,11,DL,N813DN,1823,SEA,DTW,229,1927,11,58
2014,12,24,631,-4,911,-7,AS,N795AS,240,SEA,SAN,139,1050,6,31
2014,12,11,1641,31,1858,47,AS,N323AS,344,SEA,OAK,123,671,16,41
2014,2,2,1830,4,2233,-5,DL,N586NW,2237,SEA,HNL,349,2677,18,30
2014,4,12,621,1,1207,-9,UA,N38451,1252,SEA,ORD,200,1721,6,21
2014,9,30,1459,-1,1630,-10,WN,N714CB,2967,PDX,OAK,75,543,14,59
2014,11,30,1339,10,1832,-5,DL,N3731T,1869,SEA,MSP,153,1399,13,39
2014,6,27,1100,5,1844,7,DL,N1602,2160,PDX,ATL,255,2172,11,0
2014,11,6,1650,-5,1853,-6,AS,N791AS,424,SEA,SFO,105,679,16,50
2014,5,14,1928,-7,2151,-15,AS,N453AS,456,SEA,LAX,128,954,19,28
2014,12,18,1008,13,1547,8,AS,N413AS,652,PDX,DFW,196,1616,10,8
2014,7,20,2347,-3,533,3,AS,N440AS,660,SEA,DFW,201,1660,23,47
2014,10,12,2009,-6,2226,-24,AS,N607AS,640,PDX,PHX,119,1009,20,9
2014,8,26,2106,3,506,0,B6,N554JB,1206,PDX,JFK,279,2454,21,6
2014,12,7,1106,-4,1606,-19,WN,N7743B,4131,PDX,MCI,169,1482,11,6
2014,6,23,1144,-1,1735,-5,AS,N590AS,670,SEA,AUS,208,1770,11,44
2014,10,4,650,-10,916,-18,AS,N706AS,466,SEA,LAX,128,954,6,50
2014,1,12,1159,-4,1804,-11,UA,N441UA,461,SEA,IAH,221,1874,11,59
2014,9,25,1900,65,2218,55,UA,N463UA,550,PDX,DEN,126,991,19,0
2014,12,28,817,7,1032,-12,AS,N453AS,548,SEA,PSP,121,987,8,17
2014,3,5,1031,-4,1446,-19,AS,N570AS,851,SEA,HNL,349,2677,10,31
2014,6,16,2128,13,3,19,AS,N570AS,113,SEA,ANC,201,1448,21,28
2014,4,17,1708,-7,1948,5,OO,N219AG,3476,SEA,LGB,142,965,17,8
2014,10,2,1655,-5,1848,-17,VX,N623VA,755,SEA,SFO,99,679,16,55
2014,6,2,2041,40,2127,47,OO,N582SW,5340,PDX,RDM,29,116,20,41
2014,8,16,1123,-2,1344,-5,AS,N435AS,638,SEA,LAS,118,867,11,23
2014,10,7,1443,-2,1800,-10,WN,N8602F,173,PDX,DEN,123,991,14,43
2014,3,29,1258,-2,1548,-12,AS,N570AS,726,SEA,SLC,91,689,12,58
2014,8,7,1443,7,2247,28,DL,N584NW,1223,SEA,ATL,259,2182,14,43
2014,12,21,753,3,1010,-19,AS,N529AS,482,SEA,LAX,112,954,7,53
2014,12,31,824,24,920,20,AS,N769AS,690,SEA,GEG,41,224,8,24
2014,3,15,708,-7,1516,-24,AA,N3FXAA,236,SEA,JFK,280,2422,7,8
2014,10,1,656,-4,918,-16,AS,N713AS,466,SEA,LAX,118,954,6,56
2014,4,28,1407,-3,1623,-17,AS,N792AS,538,SEA,ONT,120,956,14,7
2014,4,22,1733,-5,1821,-7,OO,N237SW,5440,SEA,PDX,34,129,17,33
2014,5,7,912,-8,1733,-12,AS,N535AS,30,PDX,BOS,295,2537,9,12
2014,10,1,639,-6,812,-18,WN,N759GS,427,SEA,SMF,79,605,6,39
2014,12,2,1206,-4,1422,8,AS,N760AS,324,SEA,SJC,118,697,12,6
2014,8,14,559,-1,1208,13,AA,N3AYAA,2218,SEA,ORD,208,1721,5,59
2014,2,12,655,-5,935,-6,OO,N803SK,4597,SEA,LAX,129,954,6,55
2014,12,27,2055,0,2348,12,DL,N388DA,1760,SEA,ANC,212,1448,20,55
2014,4,13,1614,-11,1817,-18,OO,N218AG,3494,PDX,SBA,106,784,16,14
2014,8,5,1152,11,1809,-6,UA,N79402,1100,SEA,IAH,223,1874,11,52
2014,12,27,1827,12,4,5,AS,N407AS,26,SEA,ORD,193,1721,18,27
2014,5,19,1039,-6,1304,0,OO,N225AG,3482,SEA,SBA,121,908,10,39
2014,1,5,1550,5,2118,-12,AA,N3GXAA,2248,SEA,DFW,191,1660,15,50
